30.500000 0.001319 0.786160 0.786161
30.600000 0.001381 0.785342 0.785344
30.700000 0.001453 0.784717 0.784719
30.800000 0.001535 0.784290 0.784291
30.900000 0.001624 0.784060 0.784062
31.000000 0.001720 0.784026 0.784028
31.100000 0.001821 0.784181 0.784183
31.200000 0.001925 0.784514 0.784517
31.300000 0.002029 0.785012 0.785014
31.400000 0.002130 0.785655 0.785658
31.500000 0.002227 0.786426 0.786429
31.600000 0.002316 0.787301 0.787304
31.700000 0.002393 0.788256 0.788260
31.800000 0.002455 0.789268 0.789272
31.900000 0.002500 0.790311 0.790315
32.000000 0.002526 0.791363 0.791367
32.100000 0.002531 0.792401 0.792405
32.200000 0.002513 0.793405 0.793409
32.300000 0.002473 0.794360 0.794364
32.400000 0.002412 0.795252 0.795256
32.500000 0.002330 0.796070 0.796073
32.600000 0.002230 0.796807 0.796810
32.700000 0.002114 0.797460 0.797463
32.800000 0.001986 0.798027 0.798029
32.900000 0.001847 0.798510 0.798512
33.000000 0.001702 0.798912 0.798914
33.100000 0.001554 0.799238 0.799239
33.200000 0.001404 0.799492 0.799493
33.300000 0.001256 0.799679 0.799680
33.400000 0.001110 0.799804 0.799805
33.500000 0.000969 0.799872 0.799872
33.600000 0.000833 0.799884 0.799885
33.700000 0.000703 0.799845 0.799845
33.800000 0.000580 0.799755 0.799756
33.900000 0.000465 0.799618 0.799618
34.000000 0.000360 0.799435 0.799435
34.100000 0.000267 0.799207 0.799207
34.200000 0.000187 0.798939 0.798939
34.300000 0.000121 0.798633 0.798633
34.400000 0.000072 0.798295 0.798295
34.500000 0.000040 0.797928 0.797928
34.600000 0.000023 0.797539 0.797539
34.700000 0.000020 0.797135 0.797135
34.800000 0.000027 0.796722 0.796722
34.900000 0.000041 0.796306 0.796306
35.000000 0.000057 0.795893 0.795893
35.100000 0.000070 0.795489 0.795489
35.200000 0.000075 0.795097 0.795097
35.300000 0.000068 0.794720 0.794720
35.400000 0.000046 0.794361 0.794361
35.500000 0.000008 0.794020 0.794020
35.600000 -0.000048 0.793696 0.793696
35.700000 -0.000121 0.793389 0.793389
