52.700000	0.140517	0.183673
52.800000	0.140531	0.183659
52.900000	0.140524	0.183666
53.000000	0.140492	0.183699
53.100000	0.140430	0.183760
53.200000	0.140337	0.183853
53.300000	0.140212	0.183978
53.400000	0.140054	0.184136
53.500000	0.139863	0.184327
53.600000	0.139642	0.184548
53.700000	0.139391	0.184799
53.800000	0.139115	0.185075
53.900000	0.138816	0.185374
54.000000	0.138500	0.185690
54.100000	0.138173	0.186018
54.200000	0.137841	0.186349
54.300000	0.137513	0.186678
54.400000	0.137197	0.186994
54.500000	0.136902	0.187288
54.600000	0.136639	0.187551
54.700000	0.136417	0.187774
54.800000	0.136244	0.187946
54.900000	0.136129	0.188061
55.000000	0.136079	0.188112
55.100000	0.136098	0.188093
55.200000	0.136189	0.188002
55.300000	0.136353	0.187837
55.400000	0.136591	0.187600
55.500000	0.136898	0.187293
55.600000	0.137270	0.186920
55.700000	0.137702	0.186488
55.800000	0.138186	0.186004
55.900000	0.138715	0.185476
56.000000	0.139278	0.184913
56.100000	0.139866	0.184324
56.200000	0.140468	0.183722
56.300000	0.141074	0.183116
56.400000	0.141672	0.182518
56.500000	0.142249	0.181941
56.600000	0.142794	0.181396
56.700000	0.143294	0.180896
56.800000	0.143737	0.180454
56.900000	0.144110	0.180081
57.000000	0.144403	0.179788
57.100000	0.144606	0.179585
57.200000	0.144711	0.179479
57.300000	0.144713	0.179478
57.400000	0.144608	0.179582
57.500000	0.144397	0.179793
57.600000	0.144084	0.180107
57.700000	0.143674	0.180516
57.800000	0.143179	0.181011
57.900000	0.142612	0.181579
58.000000	0.141987	0.182203
58.100000	0.141324	0.182867
58.200000	0.140639	0.183551
58.300000	0.139953	0.184237
58.400000	0.139284	0.184906
58.500000	0.138648	0.185542
58.600000	0.138062	0.186129
58.700000	0.137536	0.186654
58.800000	0.137083	0.187108
58.900000	0.136708	0.187482
59.000000	0.136417	0.187774
59.100000	0.136211	0.187980
59.200000	0.136089	0.188101
59.300000	0.136049	0.188141
59.400000	0.136087	0.188103
59.500000	0.136196	0.187994
59.600000	0.136370	0.187820
59.700000	0.136601	0.187590
59.800000	0.136880	0.187310
59.900000	0.137201	0.186990
60.000000	0.137553	0.186637
60.100000	0.137930	0.186260
60.200000	0.138323	0.185867
60.300000	0.138723	0.185467
60.400000	0.139122	0.185068
60.500000	0.139511	0.184679
60.600000	0.139880	0.184310
60.700000	0.140221	0.183969
60.800000	0.140525	0.183666
60.900000	0.140782	0.183408
61.000000	0.140987	0.183203
61.100000	0.141134	0.183057
61.200000	0.141217	0.182973
61.300000	0.141237	0.182953
61.400000	0.141195	0.182996
61.500000	0.141094	0.183096
61.600000	0.140943	0.183248
61.700000	0.140750	0.183440
61.800000	0.140528	0.183663
61.900000	0.140289	0.183901
62.000000	0.140047	0.184143
62.100000	0.139816	0.184375
62.200000	0.139607	0.184583
62.300000	0.139431	0.184760
62.400000	0.139295	0.184895
62.500000	0.139206	0.184984
62.600000	0.139166	0.185024
62.700000	0.139175	0.185015
62.800000	0.139231	0.184959
62.900000	0.139330	0.184860
63.000000	0.139468	0.184723
63.100000	0.139637	0.184553
63.200000	0.139831	0.184359
63.300000	0.140044	0.184146
63.400000	0.140268	0.183922
63.500000	0.140496	0.183694
63.600000	0.140722	0.183469
63.700000	0.140938	0.183253
63.800000	0.141138	0.183052
63.900000	0.141317	0.182874
64.000000	0.141468	0.182723
64.100000	0.141585	0.182605
64.200000	0.141665	0.182526
64.300000	0.141701	0.182489
64.400000	0.141692	0.182498
64.500000	0.141634	0.182556
64.600000	0.141526	0.182665
64.700000	0.141366	0.182825
64.800000	0.141155	0.183035
64.900000	0.140897	0.183293
65.000000	0.140596	0.183595
65.100000	0.140256	0.183934
65.200000	0.139886	0.184304
65.300000	0.139495	0.184695
65.400000	0.139093	0.185097
65.500000	0.138690	0.185500
65.600000	0.138298	0.185893
65.700000	0.137927	0.186264
65.800000	0.137587	0.186603
65.900000	0.137290	0.186901
66.000000	0.137041	0.187149
66.100000	0.136850	0.187340
66.200000	0.136722	0.187468
66.300000	0.136660	0.187530
66.400000	0.136666	0.187524
66.500000	0.136741	0.187449
66.600000	0.136882	0.187308
66.700000	0.137087	0.187104
66.800000	0.137348	0.186842
66.900000	0.137661	0.186529
67.000000	0.138017	0.186173
67.100000	0.138409	0.185781
67.200000	0.138827	0.185363
67.300000	0.139264	0.184927
67.400000	0.139708	0.184482
67.500000	0.140153	0.184038
67.600000	0.140587	0.183603
67.700000	0.141002	0.183188
67.800000	0.141389	0.182801
67.900000	0.141738	0.182452
68.000000	0.142042	0.182149
68.100000	0.142292	0.181899
68.200000	0.142481	0.181709
68.300000	0.142606	0.181585
68.400000	0.142661	0.181529
68.500000	0.142646	0.181544
68.600000	0.142562	0.181628
68.700000	0.142410	0.181780
68.800000	0.142195	0.181995
68.900000	0.141924	0.182266
69.000000	0.141604	0.182586
69.100000	0.141245	0.182946
69.200000	0.140856	0.183334
69.300000	0.140449	0.183741
69.400000	0.140035	0.184156
69.500000	0.139625	0.184566
69.600000	0.139230	0.184960
69.700000	0.138862	0.185328
69.800000	0.138531	0.185660
69.900000	0.138245	0.185946
70.000000	0.138012	0.186178
70.100000	0.137839	0.186351
70.200000	0.137731	0.186460
70.300000	0.137689	0.186502
70.400000	0.137713	0.186477
70.500000	0.137802	0.186388
70.600000	0.137952	0.186238
70.700000	0.138155	0.186036
70.800000	0.138402	0.185788
70.900000	0.138683	0.185507
71.000000	0.138987	0.185204
71.100000	0.139300	0.184891
71.200000	0.139610	0.184580
71.300000	0.139906	0.184285
71.400000	0.140177	0.184014
71.500000	0.140414	0.183777
71.600000	0.140610	0.183580
71.700000	0.140761	0.183429
